Date,SPY,TSLA,FB,AAPL,MSFT,MCD,GOOG,AMZN,IWM,QQQ,TLT,CSCO,JNJ,KO,PEP,XOM,CVX,VZ,T,HD,WMT,JPM,C,GS,NFLX,AMD,INTC,MU,UNH,CI,BA,HD.1,BAC,SBUX,BABA
5/11/2015,210.61,239.49,78.01,126.32,47.37,97.51,535.70,432.85,122.71,108.27,119.53,29.21,101.03,40.94,96.35,86.78,107.36,49.80,33.49,111.90,78.10,65.45,53.97,201.73,84.28,2.32,32.69,27.75,114.77,128.30,145.89,111.90,16.49,49.50,86.72
5/12/2015,209.98,244.74,77.46,125.87,47.35,97.95,529.04,431.02,122.49,107.78,119.84,29.23,100.47,40.69,96.20,87.02,107.56,49.62,33.66,112.52,78.96,65.36,53.74,200.53,83.38,2.35,32.25,26.87,114.64,131.86,145.43,112.52,16.43,49.71,86.77
5/13/2015,210.02,243.18,78.44,126.01,47.63,97.35,529.62,426.87,122.49,108.00,118.88,29.35,100.55,41.05,96.41,86.56,107.70,49.73,33.90,111.19,78.16,65.52,54.20,201.43,82.87,2.37,32.64,27.19,115.86,131.69,145.62,111.19,16.47,49.59,87.53
5/14/2015,212.21,244.10,81.37,128.95,48.72,97.71,538.40,432.28,123.79,109.58,119.20,29.05,101.83,41.50,98.00,86.97,108.45,49.97,34.13,111.94,78.72,66.05,54.60,202.62,83.84,2.33,32.97,26.69,118.53,131.85,147.96,111.94,16.52,50.56,88.40
5/15/2015,212.44,248.84,80.42,128.77,48.30,98.04,533.85,426.00,123.65,109.58,121.59,29.55,102.30,41.52,98.22,87.35,108.03,49.79,34.33,113.35,79.24,65.88,54.24,202.97,87.61,2.32,32.99,26.33,119.33,132.06,146.88,113.35,16.35,50.80,88.46
5/18/2015,213.10,248.75,80.88,130.19,48.01,98.02,532.30,425.24,125.05,110.06,119.55,29.76,103.42,41.32,98.05,86.85,106.65,49.60,34.87,114.33,79.92,66.42,54.67,204.66,88.27,2.35,33.41,26.76,119.80,133.27,146.71,114.33,16.51,51.18,87.11
5/19/2015,213.03,247.14,80.63,130.07,47.58,100.68,537.36,421.71,124.88,109.94,118.49,29.74,103.96,41.31,97.95,86.99,105.02,49.55,34.37,112.34,76.43,67.01,55.33,205.40,88.07,2.28,33.15,26.31,120.55,133.78,147.05,112.34,16.77,51.42,88.21
5/20/2015,212.88,244.35,80.55,130.06,47.58,100.11,539.27,423.86,125.11,110.01,118.69,29.62,103.60,41.35,97.69,87.13,105.25,49.69,34.62,112.10,75.90,66.48,54.89,205.08,88.79,2.32,33.37,26.59,121.24,133.66,146.42,112.10,16.74,51.03,90.70
5/21/2015,213.50,245.62,80.48,131.39,47.42,99.28,542.51,431.63,124.97,110.58,120.35,29.43,102.42,41.23,97.20,87.21,105.49,49.90,35.07,112.01,76.11,66.65,54.84,204.95,89.00,2.28,33.55,26.90,120.46,132.95,147.35,112.01,16.73,51.33,93.88
5/22/2015,212.99,247.73,80.54,132.54,46.90,98.99,540.11,427.63,124.43,110.47,120.40,29.26,101.35,41.21,96.26,86.52,104.89,49.61,34.71,112.16,75.86,66.47,54.97,207.80,88.84,2.28,33.45,27.33,119.59,135.86,144.81,112.16,16.75,51.48,93.27
5/26/2015,210.70,247.46,79.33,129.62,46.59,98.46,532.32,425.47,123.24,109.20,122.46,28.95,100.82,40.99,95.79,85.35,103.29,49.42,34.67,110.93,74.90,65.73,54.24,206.38,87.99,2.22,33.10,27.32,118.24,133.91,142.80,110.93,16.50,50.84,92.52
5/27/2015,212.70,247.43,80.55,132.04,47.61,98.66,539.79,431.42,124.75,110.96,122.74,29.31,101.13,41.12,96.38,85.11,103.11,49.57,34.95,112.16,75.19,66.47,54.87,209.06,89.86,2.28,33.71,28.13,119.45,134.94,143.00,112.16,16.74,51.59,92.60
5/28/2015,212.46,251.45,80.15,131.78,47.45,96.48,539.78,426.57,124.64,110.71,122.44,29.35,101.15,41.14,97.06,85.11,103.24,49.54,34.80,112.19,74.84,66.20,54.55,208.48,89.51,2.27,34.01,28.28,119.62,135.87,142.33,112.19,16.67,51.81,90.95
5/29/2015,211.14,250.80,79.19,130.28,46.86,95.93,532.11,429.23,123.89,110.05,122.71,29.31,100.14,40.96,96.43,85.20,103.00,49.44,34.54,111.42,74.27,65.78,54.08,206.19,89.15,2.28,34.46,27.93,120.21,140.83,140.52,111.42,16.50,51.96,89.32
6/1/2015,211.57,249.45,80.29,130.54,47.23,96.22,533.99,430.92,124.28,110.42,121.13,29.18,100.04,40.94,95.97,85.13,102.63,49.22,34.35,111.67,74.73,66.08,54.45,207.81,89.00,2.25,33.91,28.42,119.86,143.86,141.25,111.67,16.55,52.22,90.78
6/2/2015,211.36,248.35,80.44,129.96,46.92,96.29,539.18,430.99,124.52,110.07,119.44,29.08,99.98,40.99,96.05,85.14,102.58,49.14,34.36,111.59,74.53,66.02,54.72,206.43,89.13,2.30,33.27,27.79,117.75,141.51,143.25,111.59,16.72,51.73,90.51
6/3/2015,211.92,248.99,82.44,130.12,46.85,96.52,540.31,436.59,125.76,110.40,117.52,29.09,100.09,40.87,95.30,84.95,102.17,49.08,35.03,113.16,74.89,66.70,55.63,208.29,88.81,2.28,32.73,27.08,118.35,140.15,143.81,113.16,16.93,52.12,90.79
6/4/2015,210.13,245.92,82.05,129.36,46.36,96.31,536.70,430.78,124.50,109.56,119.05,28.61,99.23,40.59,94.14,84.22,101.39,48.10,35.27,111.46,74.15,66.33,55.33,208.87,89.35,2.33,32.31,26.99,116.65,137.69,141.19,111.46,16.78,51.72,90.59
6/5/2015,209.77,249.14,82.14,128.65,46.14,95.54,533.33,426.95,125.40,109.30,117.60,28.58,98.59,40.10,93.05,84.28,101.59,47.23,34.57,110.37,73.06,67.42,56.24,210.45,90.46,2.33,31.84,26.59,116.53,139.50,140.73,110.37,17.19,52.19,90.71
6/8/2015,208.48,256.29,80.67,127.80,45.73,95.32,526.83,423.50,124.82,108.19,117.47,28.28,97.96,40.16,92.84,84.85,100.42,47.44,34.59,109.93,72.61,66.89,55.65,209.79,89.60,2.31,31.30,25.92,116.91,138.77,140.64,109.93,17.08,51.53,88.29
6/9/2015,208.45,256.00,80.67,127.42,45.65,94.73,526.69,425.48,124.44,108.01,116.54,28.24,98.21,40.20,93.07,84.58,100.42,47.34,34.51,109.53,72.47,67.18,56.00,209.02,92.45,2.29,31.25,25.19,116.99,138.50,140.10,109.53,17.31,51.54,87.58
6/10/2015,210.95,250.70,82.16,128.88,46.61,95.30,536.69,430.77,125.99,109.49,115.52,28.66,98.88,40.33,93.69,85.21,101.83,47.47,34.72,110.98,72.93,68.26,57.02,213.13,95.87,2.32,31.82,25.19,118.55,139.84,141.62,110.98,17.59,52.69,88.90
6/11/2015,211.63,251.41,81.83,128.59,46.44,95.59,534.61,432.97,126.31,109.65,117.95,28.86,99.24,40.10,94.09,85.09,101.12,47.76,34.88,111.29,72.94,68.52,57.21,213.94,95.09,2.32,31.85,25.02,119.32,139.20,142.96,111.29,17.49,52.49,87.21
6/12/2015,210.01,250.69,81.53,127.17,45.97,95.06,532.33,429.92,125.93,108.75,117.95,28.54,98.35,39.96,93.74,84.02,99.87,47.25,34.65,110.60,72.43,68.25,57.11,213.06,94.42,2.31,31.32,25.13,117.65,137.31,142.80,110.60,17.49,52.63,86.63
6/15/2015,209.11,250.38,80.71,126.92,45.48,94.30,527.20,423.67,125.53,108.21,118.14,28.48,97.49,39.59,92.64,83.72,99.29,47.00,34.41,110.01,71.93,67.99,56.65,211.76,93.43,2.32,31.39,24.24,118.98,153.43,142.29,110.01,17.47,52.27,86.12
6/16/2015,210.25,253.12,81.06,127.60,45.83,94.63,528.15,427.26,126.42,108.80,119.07,28.71,98.36,40.08,93.55,84.68,100.04,47.42,34.67,110.23,72.35,68.37,57.07,213.56,95.27,2.35,31.64,24.24,121.55,153.97,142.34,110.23,17.55,52.97,86.09
6/17/2015,210.59,260.41,81.79,127.30,45.97,95.22,529.26,427.81,126.23,109.10,118.15,28.93,98.73,40.27,94.05,84.73,99.76,47.27,34.80,110.47,72.73,68.14,56.54,212.93,94.27,2.47,31.95,24.48,119.74,155.40,143.43,110.47,17.37,53.24,86.80
6/18/2015,212.78,261.89,82.91,127.88,46.72,96.17,536.73,439.39,127.92,110.69,117.57,29.21,100.36,40.65,95.23,85.48,100.25,47.77,35.02,111.85,72.98,68.78,56.76,214.60,94.74,2.52,32.38,24.47,120.89,156.41,145.38,111.85,17.38,54.11,86.75
6/19/2015,210.81,262.51,82.51,126.60,46.10,96.08,536.69,434.92,127.86,109.89,119.08,29.03,99.86,40.40,94.86,85.21,99.47,47.46,34.99,112.43,72.74,68.08,56.23,213.19,93.87,2.58,32.07,24.47,120.33,155.26,145.13,112.43,17.17,53.93,85.74
6/22/2015,211.89,259.79,84.74,127.61,46.23,96.87,538.19,436.29,128.74,110.70,116.65,28.94,100.09,40.48,95.60,85.17,100.29,47.53,35.04,113.07,72.79,68.96,56.95,216.51,96.41,2.62,32.26,24.63,120.25,162.60,145.70,113.07,17.47,53.90,85.68
6/23/2015,212.04,267.67,87.88,127.03,45.91,97.18,540.48,445.99,129.01,110.79,115.95,28.79,99.78,40.38,95.60,85.07,100.09,47.77,35.91,113.18,72.57,69.75,57.39,218.40,97.31,2.61,32.09,24.49,122.74,164.75,144.43,113.18,17.67,54.12,85.08
6/24/2015,210.50,265.17,88.86,128.11,45.64,96.64,537.84,440.84,127.92,110.22,116.95,28.51,99.33,40.19,95.29,84.68,99.27,47.29,35.78,112.35,72.38,69.02,56.66,214.43,96.94,2.62,31.91,24.06,119.17,165.75,143.00,112.35,17.49,53.71,85.17
6/25/2015,209.86,268.79,87.98,127.50,45.65,95.79,535.23,440.10,127.85,110.00,116.54,28.40,99.12,40.02,94.83,83.93,98.34,47.44,36.18,112.24,71.86,68.65,56.19,212.82,94.89,2.58,31.99,24.02,122.33,169.77,142.45,112.24,17.37,54.07,85.24
6/26/2015,209.82,267.09,88.01,126.75,45.26,97.29,531.69,438.10,127.50,109.27,115.23,28.28,99.64,40.00,94.91,83.86,98.60,47.62,36.12,112.60,72.12,68.95,56.34,213.17,93.09,2.47,31.02,19.66,123.25,168.06,142.48,112.60,17.41,54.62,83.28
6/29/2015,205.42,262.02,85.80,124.53,44.37,95.44,521.52,429.86,124.28,106.69,118.28,27.54,97.68,39.40,93.69,82.82,96.69,46.77,35.77,110.54,71.42,67.20,54.88,207.65,92.23,2.34,30.39,18.73,121.19,164.67,138.73,110.54,16.89,53.55,81.07
6/30/2015,205.85,268.26,85.77,125.43,44.15,95.07,520.51,434.09,124.86,107.07,117.46,27.46,97.46,39.23,93.34,83.20,96.47,46.61,35.52,111.13,70.93,67.76,55.24,208.79,93.85,2.40,30.42,18.84,122.00,162.00,138.72,111.13,17.02,53.62,82.27
7/1/2015,207.50,269.15,86.91,126.60,44.45,95.76,521.84,437.39,125.23,107.92,115.62,27.35,98.47,39.50,94.52,82.37,96.09,47.00,35.57,112.07,71.88,68.07,55.68,209.94,93.64,2.42,30.18,18.78,123.38,162.04,140.73,112.07,17.22,53.89,82.46
7/2/2015,207.31,280.02,87.29,126.44,44.40,96.17,523.40,437.71,123.78,107.95,116.00,27.33,98.44,39.49,94.66,83.14,95.87,47.20,35.73,111.49,71.86,67.52,55.37,209.20,94.04,2.53,30.56,19.07,121.81,161.29,140.21,111.49,17.03,54.24,82.07
7/6/2015,206.72,279.72,87.55,126.00,44.39,95.65,522.86,436.04,123.74,107.70,118.15,27.22,98.20,39.42,94.40,82.53,94.77,47.04,35.61,111.32,72.53,67.33,55.08,208.04,94.57,2.47,30.04,18.32,122.16,160.06,140.52,111.32,16.94,54.31,80.23
7/7/2015,208.02,267.88,87.22,125.69,44.30,96.68,525.02,436.72,123.88,107.97,119.26,27.36,98.92,40.25,96.40,82.87,95.27,47.25,35.77,112.40,73.79,66.80,54.50,208.21,94.09,2.09,29.90,18.20,120.70,154.43,143.15,112.40,16.69,54.38,79.62
7/8/2015,204.53,254.96,85.65,122.57,44.24,95.84,516.83,429.70,121.99,106.09,120.29,26.99,97.77,39.86,95.61,81.97,93.56,46.58,34.79,111.00,73.06,65.43,52.80,204.06,93.51,2.01,29.50,17.63,118.78,150.44,141.92,111.00,16.25,53.39,77.94
7/9/2015,204.90,257.92,85.88,120.07,44.52,96.49,520.68,434.39,122.43,106.03,117.92,26.91,98.40,39.92,94.59,81.60,93.78,46.26,34.39,111.38,72.78,66.11,53.71,204.81,95.73,1.98,28.93,17.15,119.34,156.56,142.80,111.38,16.48,54.05,79.04
7/10/2015,207.48,259.15,87.95,123.28,44.61,97.65,530.13,443.51,124.13,107.65,116.05,27.28,99.53,40.39,95.55,82.22,94.41,47.00,34.65,113.10,73.12,67.05,54.56,207.19,97.23,1.96,29.17,17.57,122.15,157.21,144.48,113.10,16.70,54.57,80.30
7/13/2015,209.77,262.16,90.10,125.66,45.54,98.43,546.55,455.57,125.53,109.54,115.69,27.79,100.27,40.66,97.22,82.42,94.60,47.20,34.88,114.90,73.88,68.09,55.54,210.12,101.09,1.96,29.73,17.61,122.45,155.05,146.62,114.90,17.02,55.70,81.86
7/14/2015,210.68,265.65,89.68,125.61,45.62,98.78,561.10,465.57,126.23,110.26,116.07,28.03,99.78,41.17,97.13,83.11,95.55,47.41,35.12,115.36,73.79,69.04,55.91,212.16,100.37,2.05,29.65,19.61,125.00,155.95,147.75,115.36,17.13,55.75,81.50
7/15/2015,210.61,263.14,89.76,126.82,45.76,99.07,560.22,461.19,125.56,110.38,117.30,28.11,100.42,41.13,96.35,82.76,94.24,47.33,34.73,115.58,73.65,69.19,56.46,212.96,98.13,1.96,29.69,18.89,125.86,156.07,146.89,115.58,17.68,55.34,80.73
7/16/2015,212.30,266.68,90.85,128.51,46.66,97.86,579.85,475.48,126.31,111.94,118.11,28.32,101.11,41.48,96.90,82.91,94.48,47.83,35.16,114.73,73.83,69.56,58.59,211.18,115.81,1.87,29.90,19.61,124.93,154.29,148.49,114.73,17.95,55.74,81.53
7/17/2015,212.48,274.66,94.97,129.62,46.62,97.50,672.93,483.01,125.76,113.59,118.72,28.18,100.08,41.25,96.78,82.61,93.15,47.59,35.01,114.47,73.39,69.21,58.75,212.46,114.77,1.79,29.47,20.12,123.85,153.41,146.84,114.47,18.10,55.69,83.36
7/20/2015,212.59,282.26,97.91,132.07,46.92,97.49,663.02,488.10,125.08,113.98,118.22,28.03,100.37,41.38,97.31,81.76,92.94,48.10,34.90,113.41,73.10,69.26,58.85,212.39,110.55,1.80,29.10,18.89,122.65,152.93,146.72,113.41,18.12,56.21,82.67
7/21/2015,211.75,266.77,98.39,130.75,47.28,97.32,662.30,488.00,124.49,113.91,118.86,27.84,100.34,41.19,96.93,81.66,93.90,46.97,34.57,113.86,72.74,69.10,59.10,211.50,112.51,1.80,28.72,18.88,120.86,151.29,145.00,113.86,18.08,56.20,82.54
7/22/2015,211.37,267.87,97.04,125.22,45.54,97.58,662.10,488.27,124.95,112.62,119.60,27.53,100.18,40.90,97.17,81.79,93.51,46.45,34.27,114.90,73.16,70.08,60.34,213.25,111.50,1.79,28.61,18.00,120.61,151.07,146.47,114.90,18.45,56.69,84.15
7/23/2015,210.18,267.20,95.44,125.16,46.11,97.09,644.28,482.18,123.57,112.20,121.09,28.01,100.20,40.84,96.87,81.14,92.94,46.35,33.93,114.59,72.51,69.64,59.87,211.05,110.10,1.76,28.60,18.70,119.33,154.36,146.11,114.59,18.18,56.56,83.88
7/24/2015,208.00,265.41,96.95,124.50,45.94,96.10,623.56,529.42,121.58,111.10,121.39,28.40,99.15,40.44,96.18,79.94,90.60,46.04,34.29,113.59,71.58,68.91,58.70,207.35,109.34,1.67,28.06,18.34,117.94,145.72,144.06,113.59,17.90,57.29,83.02
7/27/2015,206.79,253.01,94.17,122.77,45.35,96.04,627.26,531.41,120.57,110.18,122.04,28.21,98.28,40.54,95.66,79.26,89.14,45.83,34.32,113.07,71.38,68.01,57.96,205.02,106.43,1.62,28.35,18.12,117.88,145.90,141.03,113.07,17.67,56.98,81.40
7/28/2015,209.33,264.82,95.29,123.38,45.34,97.33,628.00,526.03,121.60,111.13,121.15,28.21,99.02,40.55,96.11,82.48,92.40,45.89,34.33,114.84,72.10,68.05,58.37,206.24,106.90,1.77,28.96,19.75,121.52,145.87,141.81,114.84,17.88,57.14,80.56
7/29/2015,210.77,263.82,96.99,122.99,46.29,98.21,631.93,529.00,121.94,111.55,120.70,28.40,99.73,40.59,96.53,83.14,93.25,46.56,34.69,116.37,72.23,68.94,58.92,206.84,107.08,1.96,29.01,19.87,121.52,145.41,144.14,116.37,18.16,57.51,80.26
7/30/2015,210.82,266.79,95.21,122.37,46.88,99.17,632.59,536.76,122.29,112.08,121.63,28.30,99.84,40.56,96.63,83.01,93.03,46.67,34.80,116.46,72.16,69.04,58.88,207.20,111.56,1.93,28.91,19.90,120.56,143.90,143.01,116.46,18.13,58.06,79.96
7/31/2015,210.50,266.15,94.01,121.30,46.70,99.86,625.61,536.15,122.96,111.95,122.53,28.42,100.21,41.08,96.35,79.21,88.48,46.79,34.74,117.03,71.98,68.53,58.46,205.07,114.31,1.93,28.95,18.51,121.40,144.06,144.17,117.03,17.88,57.93,78.34
8/3/2015,209.79,259.99,94.14,118.44,46.81,99.42,631.21,535.03,122.35,111.60,123.55,28.36,100.02,41.54,97.45,78.06,85.60,46.97,34.66,116.89,72.18,68.53,58.44,204.69,112.56,2.20,29.05,19.00,120.89,143.36,143.69,116.89,17.77,58.19,77.99
8/4/2015,209.38,266.28,94.06,114.64,47.54,99.14,629.25,531.90,122.06,111.39,122.57,28.03,99.80,41.85,97.81,77.17,85.21,46.67,34.58,117.53,72.25,68.46,58.47,205.17,121.15,2.13,29.13,19.01,120.84,143.89,143.54,117.53,17.80,58.70,78.87
8/5/2015,210.07,270.13,96.44,115.40,47.58,99.80,643.78,537.01,122.34,112.25,121.65,28.27,100.52,42.12,99.19,77.17,84.03,46.64,34.57,118.00,73.51,68.73,58.74,205.70,123.71,2.16,29.12,18.91,123.92,147.55,144.95,118.00,17.87,59.01,79.82
8/6/2015,208.35,246.13,95.12,115.13,46.62,99.35,642.68,529.46,120.69,110.45,122.73,28.21,99.07,41.92,99.15,78.09,85.19,46.63,34.24,116.56,72.79,68.25,58.10,205.09,126.45,2.11,29.01,18.72,122.04,146.80,143.82,116.56,17.81,57.23,78.96
8/7/2015,207.95,242.51,94.30,115.52,46.74,98.92,635.30,522.62,119.88,110.31,124.34,28.15,98.85,41.77,99.10,76.83,83.75,46.36,34.21,116.93,71.25,68.05,57.91,203.44,123.52,2.09,28.88,18.44,121.82,145.85,142.42,116.93,17.75,57.20,78.82
8/10/2015,210.57,241.14,94.15,119.72,47.33,99.39,633.73,524.00,121.26,111.57,122.80,28.59,99.79,41.68,99.09,78.75,85.89,47.23,34.78,117.60,71.48,68.89,58.74,205.97,123.03,1.93,29.64,18.82,122.48,145.68,145.86,117.60,18.04,56.27,80.47
8/11/2015,208.67,237.37,93.62,113.49,46.41,98.81,660.78,527.46,120.22,110.14,124.75,28.02,99.01,41.48,98.62,77.49,85.78,47.60,34.65,117.69,71.93,68.23,57.64,201.70,122.74,1.90,28.97,17.88,122.26,144.68,144.05,117.69,17.79,56.35,77.34
8/12/2015,208.92,238.17,94.19,115.24,46.74,98.28,659.56,525.91,119.99,110.52,124.07,27.90,98.71,41.26,98.38,78.79,86.79,47.85,34.02,117.69,72.58,67.24,56.91,201.13,120.51,1.90,29.46,18.19,121.20,143.35,142.43,117.69,17.52,56.38,73.38
8/13/2015,208.66,242.51,93.43,115.15,46.73,99.37,656.45,529.66,119.59,110.34,123.67,28.70,98.48,41.10,98.79,78.65,85.85,47.66,33.81,119.02,72.11,67.55,57.33,200.74,123.73,1.79,28.87,17.70,120.52,143.18,144.81,119.02,17.62,56.85,75.11
8/14/2015,209.42,243.15,94.42,115.96,47.00,99.27,657.12,531.52,120.36,110.51,123.96,29.03,98.81,41.25,99.23,78.36,85.99,47.49,34.05,119.75,72.38,67.89,57.59,202.02,123.39,1.84,29.02,16.95,121.02,144.12,145.09,119.75,17.70,57.10,74.76
8/17/2015,210.59,254.99,93.93,117.16,47.32,100.66,660.87,535.22,121.63,111.43,124.52,28.83,99.87,41.35,99.86,78.77,83.23,47.52,34.23,119.70,71.91,68.07,57.77,202.57,125.36,1.80,29.08,17.22,123.82,146.59,144.44,119.70,17.77,57.74,75.19
8/18/2015,209.98,260.72,95.17,116.50,47.27,100.76,656.13,535.02,120.66,110.86,123.54,28.25,99.37,41.30,99.77,77.90,83.44,47.46,34.35,122.80,69.48,68.21,57.55,201.18,124.05,1.80,28.91,16.38,125.50,148.49,144.60,122.80,17.69,57.83,73.88
8/19/2015,208.32,255.25,95.31,115.01,46.61,101.10,660.90,532.92,119.41,110.13,124.76,27.80,99.31,40.78,98.99,76.23,80.91,47.44,34.36,122.76,68.57,67.60,57.00,200.95,122.06,1.80,28.36,15.90,123.22,149.15,142.72,122.76,17.46,57.59,73.12
8/20/2015,203.97,242.18,90.56,112.65,45.66,99.76,646.83,515.78,116.39,107.08,126.02,27.04,98.79,40.55,97.98,74.57,79.24,46.88,33.95,120.54,68.43,65.94,55.33,196.75,112.49,1.70,27.53,14.74,119.79,145.24,137.02,120.54,16.72,55.81,70.32
8/21/2015,197.83,230.77,86.06,105.76,43.07,97.13,612.48,494.47,115.03,102.40,126.40,26.47,95.56,39.53,96.25,72.13,75.76,46.10,33.38,116.16,66.54,63.60,53.60,187.74,103.96,1.78,26.56,14.53,116.28,142.71,131.71,116.16,16.10,52.84,68.18
8/24/2015,189.50,218.87,82.09,103.12,41.68,92.87,589.61,463.37,110.54,98.46,126.36,25.19,92.82,38.38,91.83,68.72,72.12,44.74,32.37,112.54,63.95,60.25,50.34,179.46,96.88,1.75,26.25,14.44,110.43,135.75,127.19,112.54,15.29,50.34,65.80
8/25/2015,187.27,220.03,83.00,103.74,40.47,91.21,582.06,466.37,109.69,98.09,124.33,24.62,90.73,37.99,89.64,68.71,70.02,43.50,31.80,110.97,63.10,59.91,49.88,178.22,101.52,1.66,25.87,14.27,109.98,133.79,125.49,110.97,15.26,51.09,68.57
8/26/2015,194.46,224.84,87.19,109.69,42.71,95.15,628.62,500.77,112.48,103.03,121.93,25.68,95.11,38.73,92.49,72.50,73.09,45.16,32.69,115.93,64.83,62.91,52.28,184.40,110.13,1.72,27.30,14.42,113.46,137.55,129.34,115.93,16.06,53.96,68.66
8/27/2015,199.27,242.99,89.73,112.92,43.90,97.33,637.61,518.37,114.49,105.64,122.00,26.17,96.22,39.27,93.60,74.85,77.64,46.19,33.44,117.66,66.08,64.48,53.44,189.21,117.66,1.78,27.72,15.67,117.77,138.30,131.87,117.66,16.44,55.95,70.84
8/28/2015,199.28,248.48,91.01,113.29,43.93,96.25,630.38,518.01,115.62,105.62,122.36,26.00,95.17,39.45,93.53,75.07,80.43,46.07,33.29,117.52,64.94,64.13,53.28,187.75,117.63,1.85,28.42,15.96,117.28,137.87,133.24,117.52,16.36,55.63,70.07
8/31/2015,197.67,249.06,89.43,112.76,43.52,95.02,618.25,512.89,115.20,104.31,121.42,25.88,93.98,39.32,92.93,75.24,80.99,46.01,33.20,116.46,64.73,64.10,53.48,188.60,115.03,1.81,28.54,16.41,115.70,140.79,130.68,116.46,16.34,54.71,66.12
9/1/2015,191.77,238.63,87.23,107.72,41.82,93.47,597.79,496.54,111.90,101.05,122.03,25.12,92.09,38.75,91.33,72.08,78.19,44.90,32.32,113.07,63.82,61.45,50.94,182.12,105.79,1.71,27.82,15.82,112.63,139.00,127.44,113.07,15.58,53.50,64.83
9/2/2015,195.41,247.69,89.89,112.34,43.36,96.04,614.34,510.55,113.91,103.90,120.98,25.65,93.35,38.90,91.64,73.23,78.06,45.35,32.82,116.48,64.44,62.57,51.75,184.51,105.44,1.77,28.60,16.29,114.23,139.34,130.63,116.48,15.85,55.26,65.54
9/3/2015,195.55,245.57,88.15,110.37,43.50,96.01,606.25,504.72,113.73,103.39,121.57,25.90,92.64,39.16,92.13,73.79,78.26,45.72,33.04,116.60,64.86,62.68,51.79,185.06,101.06,1.79,29.08,16.59,113.99,141.62,131.02,116.60,15.94,54.69,66.47
9/4/2015,192.59,241.93,88.26,109.27,42.61,94.85,600.70,499.00,112.87,102.16,122.68,25.52,91.31,38.52,90.92,72.46,76.67,44.82,32.56,114.42,63.89,61.50,50.59,180.38,98.79,1.82,28.52,16.82,112.36,139.38,129.76,114.42,15.65,54.28,63.91
9/8/2015,197.43,248.17,89.53,112.31,43.89,96.78,614.66,517.54,115.45,105.04,120.87,26.30,93.94,38.90,92.37,73.50,76.84,45.88,33.14,116.43,66.38,63.16,51.65,185.88,94.95,1.88,29.50,17.53,116.09,141.05,133.82,116.43,16.16,55.21,60.91
9/9/2015,194.79,248.91,90.44,110.15,43.07,95.43,612.72,516.89,114.12,103.86,121.45,25.94,92.22,38.30,90.83,72.00,74.92,45.39,32.78,113.97,65.12,62.18,50.88,185.68,99.18,1.85,29.24,16.96,115.08,139.75,132.65,113.97,15.90,54.69,64.04
9/10/2015,195.85,248.48,91.98,112.57,43.29,95.25,621.35,522.24,114.64,104.99,120.63,26.26,92.72,38.42,91.06,72.52,75.66,45.46,32.75,114.49,64.12,62.66,51.07,185.91,99.48,1.84,29.27,17.20,116.77,137.46,133.55,114.49,16.04,55.37,63.83
9/11/2015,196.74,250.24,92.05,114.21,43.48,97.41,625.77,529.44,115.18,105.57,121.39,26.02,92.93,38.13,91.62,72.69,75.79,45.73,32.72,115.44,64.65,62.56,51.10,185.27,97.51,2.01,29.47,16.80,118.70,139.62,134.67,115.44,16.04,56.53,64.63
9/14/2015,196.01,253.19,92.31,115.31,43.04,96.97,623.24,521.38,114.65,105.25,121.58,25.70,93.32,38.10,91.20,72.49,75.77,45.65,32.55,114.73,64.28,62.38,50.98,183.94,95.69,1.82,29.39,16.70,117.80,139.34,134.43,114.73,15.96,56.29,62.60
9/15/2015,198.46,253.57,92.90,116.28,43.98,98.19,635.14,522.37,115.94,106.49,119.25,25.98,94.40,38.50,92.06,72.86,77.17,46.37,32.86,116.18,64.32,63.58,52.00,187.45,99.16,1.86,29.73,16.52,120.03,140.69,136.30,116.18,16.31,56.91,64.85
9/16/2015,200.18,262.25,93.45,116.41,44.30,98.69,635.98,527.39,116.94,107.09,118.80,26.07,94.61,39.15,93.07,74.30,79.02,46.19,32.94,117.82,64.69,64.14,52.59,188.64,104.08,1.89,29.77,16.68,121.15,142.59,137.20,117.82,16.33,57.26,67.23
9/17/2015,199.73,262.07,94.34,113.92,44.25,97.84,642.90,538.87,117.34,107.13,120.25,25.88,94.84,39.38,93.37,74.46,79.41,45.23,32.78,117.91,64.47,62.65,51.65,186.45,104.21,1.89,29.71,16.41,123.26,142.75,137.45,117.91,15.86,57.28,66.00
9/18/2015,195.45,260.62,94.40,113.45,43.48,97.05,629.25,540.26,115.72,105.35,122.10,25.54,93.39,38.98,93.05,72.68,77.74,44.57,32.55,115.12,63.34,60.94,50.29,180.94,102.62,1.87,29.02,15.50,122.47,141.62,136.09,115.12,15.56,56.84,65.75
9/21/2015,196.46,264.20,95.55,115.21,44.11,97.90,635.44,548.39,115.51,105.68,120.11,25.54,93.13,39.19,93.71,73.39,78.09,44.80,32.56,116.58,63.72,61.45,50.71,183.35,100.30,1.81,29.16,15.75,123.94,142.09,136.02,116.58,15.70,57.54,63.90
9/22/2015,193.91,260.94,92.96,113.40,43.90,97.20,622.69,538.40,113.76,104.10,121.78,25.14,93.24,38.79,92.37,72.74,77.25,44.43,32.27,115.80,63.59,60.91,50.38,179.72,98.47,1.73,28.67,15.41,122.93,141.15,133.99,115.80,15.57,57.12,61.90
